time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,0.9248939691291289,-1.7985943891088545,16.514392013308097,6.13306166169599,6.130972337214587,0.0,1.5690199174090222,-2.271672884429849,5.0054986270943,-0.026316149717000574,-0.08464713307335005,0.0,496.6449597187693,496.33601392542647,496.5087623897202,497.6204520502755
2.700000000000002,1.0223957431314725,-1.9382717661560736,16.81872632954514,6.131471261695026,6.125706166759734,0.0,1.6814536786236258,-2.384324578755856,5.138059388227759,-0.026890396345209084,-0.0948826169305278,0.0,478.9628810956807,478.17784243888406,479.9100786001923,479.8663902662332
2.760000000000002,1.1261476681311517,-2.0841733632972312,17.1272222150989,6.129513551794071,6.12058397522096,0.0,1.7773689546128306,-2.479225974079456,5.144823036264561,-0.047716047402477965,-0.07107751872954021,0.0,440.8760978670935,442.83262345616816,442.88514308975994,441.16810987467574
2.820000000000002,1.2354363034309521,-2.235534688542906,17.43428985464943,6.126928460720794,6.116208827902604,0.0,1.865921372764535,-2.5664237026351144,5.090750237814283,-0.03514241631921752,-0.07688081207670172,0.0,421.603706544922,421.0974383272598,422.9122506784437,423.99292116414387
2.880000000000002,1.3509771551061411,-2.3929797075856087,17.743177889737353,6.124848849758521,6.111506010093773,0.0,1.9857736111647741,-2.6818873316087415,5.204629890022102,-0.033712944399096896,-0.08155983708617066,0.0,476.842484681227,476.48039870777194,475.80654126799305,475.91556520595924
2.940000000000002,1.4737329718802328,-2.557340386064842,18.058465075992356,6.122890066166583,6.106849237427465,0.0,2.1064234656031386,-2.7969399814895604,5.304099262204612,-0.0305947195906218,-0.07070514554209438,0.0,473.5680008451216,474.3979271821317,473.315201973018,473.554830177468
3.000000000000002,1.603451925136081,-2.7283280532745815,18.37768365653879,6.1215822059271545,6.102752261773389,0.0,2.2178279488712893,-2.902787061864045,5.336040692053616,-0.008334523519754071,-0.06383425604403746,0.0,455.17097689852864,455.7172150494724,452.5434901874595,454.3320345362004
3.0600000000000023,1.7398436109779043,-2.9056291181453204,18.69836764677941,6.1207900419464085,6.099251811507262,0.0,2.328800012842527,-3.00732421671354,5.353048541950087,-0.025352145586990126,-0.049154103106680704,0.0,450.0853780569364,451.2697759455996,451.33087677034626,449.95510563290384
3.1200000000000023,1.8823888717286898,-3.088749876433617,19.017104784554128,6.119193355354504,6.096770536813652,0.0,2.4229096661786915,-3.096925839803859,5.27167078966506,-0.029256702135786364,-0.029108070902086038,0.0,418.25975621685103,420.0012372682953,418.5687451687318,418.22852110842115
3.1800000000000024,2.030798491292402,-3.2774531888345684,19.331950104992764,6.117150977752681,6.0952629840823676,0.0,2.524164840905822,-3.19341871477866,5.223151244989716,-0.04591575433398724,-0.018161111275602878,0.0,428.82983700413627,429.75877411532883,430.67558735530906,429.26334692491156
3.2400000000000024,2.1857776423493815,-3.472417438050351,19.646368635728685,6.114633305443601,6.093856529918307,0.0,2.6417849555976747,-3.3056417521199397,5.2569812836194565,-0.03503985394877951,-0.03693663187159263,0.0,457.3128019149917,455.81441147345714,456.23786332357673,457.10463564070693
3.3000000000000025,2.347540538117239,-3.6739210629982977,19.961303415416975,6.1124064464431385,6.092310697626452,0.0,2.7503806133476862,-3.4113886804666422,5.240620795934376,-0.04162338801337203,-0.009633383714527467,0.0,440.85813754387897,443.10860471097504,441.2302769585033,440.6856410290048
3.3600000000000025,2.5160061054920533,-3.8819827619651006,20.276144666567752,6.109641494019462,6.091592375291706,0.0,2.865068577640135,-3.524271445666635,5.25371064369067,-0.05695685622510149,-0.017115846043852783,0.0,451.29006410689925,450.68569051917973,452.64215481424327,451.4049533271457
3.4200000000000026,2.691258975145917,-4.096804067086187,20.591274730007306,6.105888279749509,6.090565382290833,0.0,2.9766669475193215,-3.636793541321703,5.25029158660202,-0.07713292113264629,-0.017117957945646745,0.0,445.88268019374703,445.8825885935971,448.9954733904685,447.3522917024925
