time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
3.4000000000000026,-0.707427824451,34.707766431,90.5835301183,3.6578677022,0.576932023388,0.0,-12.6661230522,19.1533333242,29.1718399475,21.8676550583,-0.0611603586395,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,159.649224543
3.6000000000000028,-3.53273294316,38.4737534933,96.1393704393,5.77393235051,0.558786386287,0.0,-16.2708923222,18.2170025366,26.1108154018,28.4026160121,-0.129352819663,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,168.322554929
3.800000000000003,-6.91655231182,42.0699146505,101.082317978,5.23692013604,0.527879807617,0.0,-19.0881855139,18.0295747581,22.9789660784,28.8077968925,-0.18694949025,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,176.875648858
4.000000000000003,-10.9310000329,45.513413035,105.40543619,4.7171472387,0.484790462898,0.0,-22.0977902113,17.4478522736,19.8046462989,28.8270455395,-0.252346361295,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,185.310107653
4.199999999999998,-15.6563606761,48.7821794473,109.102711636,4.20014425559,0.429271689964,0.0,-25.5451629395,16.6273201751,16.5932623904,28.8363509806,-0.310004848537,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,193.627182553
4.399999999999994,-21.2093444265,51.8565446401,112.176956232,3.68320306049,0.364352688688,0.0,-29.7720889562,15.6670322258,13.6663844879,28.8297954514,-0.342904798096,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,201.827392652
4.59999999999999,-27.7706025116,54.7265911001,114.643113277,3.16505832574,0.295110094371,0.0,-35.3010841504,14.434613456,11.0970200328,28.8214591487,-0.350400942016,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,209.90976245
4.799999999999986,-35.6331402709,57.3954010248,116.533737492,2.64595685342,0.2239341863,0.0,-42.9172176536,13.0549147129,8.62207750722,28.8160440476,-0.362771412499,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,217.870651556
4.999999999999981,-45.2981613977,59.8754875085,117.896436272,2.1258017604,0.147765012564,0.0,-53.9804790948,11.9088632445,6.22482722121,28.8106751725,-0.403693036856,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,225.701929075
5.199999999999977,-57.6997853083,62.1956209806,118.781735952,1.60567771253,0.0637180120741,0.0,-71.4739005272,11.078980721,4.18242389495,28.816478986,-0.441008820117,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,233.387603105
0.19999999999999998,0.989332098959,0.989362982397,6.72516475401,0.00419168952803,6.27896694981,0.0,4.89965736832,4.89996198062,12.0602511146,0.0454268370205,-0.0481569396538,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,9.9307624331
0.4000000000000001,1.96442203361,1.9936211855,9.71209461792,0.210415644621,6.26733810119,0.0,4.86423493575,5.36939379614,17.4857460099,1.32019376777,-0.0706169545044,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,19.8173750474
0.6000000000000002,2.94020906212,3.23278417424,13.5871404877,0.47027591913,6.25034562692,0.0,4.90612981098,7.17171398454,20.9485801677,1.27353482986,-0.103045493358,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,29.6480548953
0.8000000000000004,3.93215964021,4.90062619392,17.9887590392,0.723048191052,6.22941679961,0.0,5.02641561921,9.56804368274,22.8816283271,1.25222040337,-0.106600215063,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,39.4123484676
1.0000000000000004,4.95619502691,7.08173469934,22.6882908175,0.972313818135,6.20886267027,0.0,5.22800929404,12.3013197454,24.0380593358,1.23929361194,-0.0981410504053,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,49.1013306002
1.2000000000000006,6.02930179625,9.85094160259,27.5879792538,1.21682446223,6.19359164137,0.0,5.51685768626,15.4822714893,24.9472006995,1.20205621506,-0.0510046887842,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,58.7067086283
1.4000000000000008,7.16783378277,13.3203722491,32.6701367799,1.45188643195,6.18504968703,0.0,5.8793268207,19.3443765807,25.8967537012,1.14173899786,-0.0327626047582,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,68.2195833984
1.600000000000001,8.38510402732,17.6516939872,37.9618787315,1.67568455391,6.17970202464,0.0,6.30278795921,24.1542115067,27.0756709178,1.09065616308,-0.019474403105,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,77.6294344194
1.8000000000000012,9.6927082696,23.0750976723,43.5321890551,1.89042723461,6.17459063399,0.0,6.78362195561,30.3658163468,28.7345403492,1.05286412704,-0.0330934576456,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,86.9231649613
2.0000000000000013,11.1035919056,29.9510801573,49.5152406311,2.1000445097,6.16982949577,0.0,7.3383829315,38.8970369642,31.290520256,1.04236274764,-0.012685854219,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,96.0835945519
2.2000000000000015,12.633362873,38.9222740816,56.1542949546,2.31034440988,6.16830750877,0.0,7.9729386641,51.8185692399,35.4436219167,1.06211662705,-0.00147309387773,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,105.086532101
2.4000000000000017,14.2990650054,51.3157210302,63.8608125029,2.57884284118,6.16903773282,0.0,8.70331983314,74.6071283847,41.995128269,1.54532851855,0.009846794997,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,113.894648535
2.600000000000002,15.7787585134,67.3819516554,73.054110832,1.75976555294,6.17243289618,0.0,5.28140401536,74.6147198664,43.4970457893,25.7682285905,0.025549588735,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,122.45320375
2.800000000000002,16.4725890298,83.5073098786,82.4120546396,1.66525410265,6.18060049207,0.0,1.24549812707,73.0503291034,37.4543901167,28.6377045729,0.0588876051721,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,130.747212481
3.000000000000002,16.4582707049,99.2358804872,90.6952708042,1.1368703515,6.19513991733,0.0,-1.49466447325,77.9196888092,35.8135046481,28.8112299893,0.089041760645,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,138.79391393
3.2000000000000024,15.8860145065,114.710033059,97.9826005175,0.6181128108,6.2131814399,0.0,-3.76551244146,80.2574445126,34.5510110504,28.8357296196,0.0916031086279,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,146.611070743
3.4000000000000026,14.8957166287,129.985831917,104.380040964,0.100894132767,6.22988554641,0.0,-5.72402512605,82.0482275881,30.4072854624,28.846079609,0.0734254574542,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,154.213834718
3.6000000000000028,13.5924636297,145.074770147,109.964402362,5.867829096,6.2457958953,0.0,-7.22566481437,84.2955243769,26.8087988475,28.8478513087,0.0868876050445,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,161.615541062
3.800000000000003,12.057327779,150.0,114.75463253,5.35258755769,6.26442091559,0.0,-8.16038080389,82.7502603403,25.1812160779,28.8505082575,0.100598734528,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,168.866953557
